url_path,views_total,views_unique
/zdharma-continuum/zinit,2246,1216
/zdharma-continuum/zinit/issues,99,49
/zdharma-continuum/zinit/blob/d05a5301150909d8b386ebb974e1d1634740d65d/zinit-install.zsh,52,2
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,50,18
/zdharma-continuum/zinit/tree/main/scripts,40,14
/zdharma-continuum/zinit/wiki/Recipes-for-popular-programs,36,13
/zdharma-continuum/zinit/discussions/533,34,25
/zdharma-continuum/zinit/discussions/651,31,18
/zdharma-continuum/zinit/blob/main/README.md,29,7
/zdharma-continuum/zinit/blob/main/zinit.zsh,28,9
