url_path,views_total,views_unique
/zdharma-continuum/zinit,1506,827
/zdharma-continuum/zinit/issues,54,28
/zdharma-continuum/zinit/blob/main/zinit-autoload.zsh,48,2
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,40,14
/zdharma-continuum/zinit/pulls,40,12
/zdharma-continuum/zinit/blob/main/zinit.zsh,37,13
/zdharma-continuum/zinit/blob/main/scripts/install.sh,34,11
/zdharma-continuum/zinit/tree/main/scripts,33,12
/zdharma-continuum/zinit/actions/runs/7971696047/job/21761935065,22,1
/zdharma-continuum/zinit/commits/main,21,10
