time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-26 00:00:00+00:00,827,583,250,122
2026-02-27 00:00:00+00:00,2026,538,264,121
2026-02-28 00:00:00+00:00,676,513,155,98
2026-03-01 00:00:00+00:00,679,483,101,79
2026-03-02 00:00:00+00:00,2410,623,166,112
2026-03-03 00:00:00+00:00,967,664,229,119
2026-03-04 00:00:00+00:00,825,533,181,110
2026-03-05 00:00:00+00:00,951,609,217,134
2026-03-06 00:00:00+00:00,847,604,168,112
2026-03-07 00:00:00+00:00,671,498,135,84
2026-03-08 00:00:00+00:00,565,451,175,102
2026-03-09 00:00:00+00:00,798,584,196,126
2026-03-10 00:00:00+00:00,691,533,159,115
2026-03-11 00:00:00+00:00,709,535,196,124
