time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-14 00:00:00+00:00,111,101,190,83
2024-12-15 00:00:00+00:00,139,128,223,116
2024-12-16 00:00:00+00:00,175,146,185,101
2024-12-17 00:00:00+00:00,188,139,206,113
2024-12-18 00:00:00+00:00,149,129,211,115
2024-12-19 00:00:00+00:00,181,155,206,106
2024-12-20 00:00:00+00:00,146,118,214,133
2024-12-21 00:00:00+00:00,105,98,154,84
2024-12-22 00:00:00+00:00,151,124,157,84
2024-12-23 00:00:00+00:00,138,113,242,128
2024-12-24 00:00:00+00:00,177,139,227,113
2024-12-25 00:00:00+00:00,135,120,189,94
2024-12-26 00:00:00+00:00,148,117,190,118
2024-12-27 00:00:00+00:00,169,134,228,128
