time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-01 00:00:00+00:00,145,120,174,93
2024-12-02 00:00:00+00:00,154,134,214,130
2024-12-03 00:00:00+00:00,149,128,279,136
2024-12-04 00:00:00+00:00,151,129,224,138
2024-12-05 00:00:00+00:00,127,104,218,107
2024-12-06 00:00:00+00:00,172,129,169,103
2024-12-07 00:00:00+00:00,154,115,182,98
2024-12-08 00:00:00+00:00,174,132,167,93
2024-12-09 00:00:00+00:00,165,140,183,127
2024-12-10 00:00:00+00:00,183,141,213,106
2024-12-11 00:00:00+00:00,156,121,153,93
2024-12-12 00:00:00+00:00,163,139,181,110
2024-12-13 00:00:00+00:00,192,145,202,123
2024-12-14 00:00:00+00:00,103,94,183,79
