time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-20 00:00:00+00:00,146,118,214,133
2024-12-21 00:00:00+00:00,105,98,154,84
2024-12-22 00:00:00+00:00,151,124,157,84
2024-12-23 00:00:00+00:00,138,113,242,128
2024-12-24 00:00:00+00:00,177,139,227,113
2024-12-25 00:00:00+00:00,135,120,189,94
2024-12-26 00:00:00+00:00,148,117,190,118
2024-12-27 00:00:00+00:00,176,139,235,130
2024-12-28 00:00:00+00:00,133,125,196,118
2024-12-29 00:00:00+00:00,135,123,224,118
2024-12-30 00:00:00+00:00,181,144,199,133
2024-12-31 00:00:00+00:00,158,114,197,103
2025-01-01 00:00:00+00:00,138,112,136,94
2025-01-02 00:00:00+00:00,178,137,241,123
