time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-09 00:00:00+00:00,664,436,341,159
2024-06-10 00:00:00+00:00,665,501,311,167
2024-06-11 00:00:00+00:00,644,473,436,220
2024-06-12 00:00:00+00:00,587,452,391,202
2024-06-13 00:00:00+00:00,588,443,285,160
2024-06-14 00:00:00+00:00,463,333,295,145
2024-06-15 00:00:00+00:00,175,138,220,132
2024-06-16 00:00:00+00:00,147,125,258,133
2024-06-17 00:00:00+00:00,382,287,305,157
2024-06-18 00:00:00+00:00,562,417,305,158
2024-06-19 00:00:00+00:00,551,405,259,142
2024-06-20 00:00:00+00:00,489,359,263,135
2024-06-21 00:00:00+00:00,430,332,253,128
2024-06-22 00:00:00+00:00,206,165,184,106
