url_path,views_total,views_unique
/zdharma-continuum/zinit,2385,1331
/zdharma-continuum/zinit/issues,82,44
/zdharma-continuum/zinit/tree/main/scripts,44,18
/zdharma-continuum/zinit/tree/main/doc,41,12
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,38,19
/zdharma-continuum/zinit/tree/main/doc/zsdoc,34,8
/zdharma-continuum/zinit/blob/main/zinit.zsh,30,13
/zdharma-continuum/zinit/blob/main/README.md,28,10
/zdharma-continuum/zinit/discussions/533,22,16
/zdharma-continuum/zinit/discussions,22,10
