time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-01 00:00:00+00:00,159,123,118,42
2024-01-02 00:00:00+00:00,262,193,160,75
2024-01-03 00:00:00+00:00,228,158,343,81
2024-01-04 00:00:00+00:00,286,204,258,97
2024-01-05 00:00:00+00:00,221,153,128,74
2024-01-06 00:00:00+00:00,196,157,146,60
2024-01-07 00:00:00+00:00,187,140,98,50
2024-01-08 00:00:00+00:00,250,207,181,92
2024-01-09 00:00:00+00:00,299,190,419,84
2024-01-10 00:00:00+00:00,250,201,224,91
2024-01-11 00:00:00+00:00,222,180,202,80
2024-01-12 00:00:00+00:00,223,177,190,81
2024-01-13 00:00:00+00:00,194,149,237,69
2024-01-14 00:00:00+00:00,287,145,436,47
