url_path,views_total,views_unique
/zdharma-continuum/zinit,1644,994
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,47,21
/zdharma-continuum/zinit/tree/main/doc,45,14
/zdharma-continuum/zinit/issues,38,23
/zdharma-continuum/zinit/tree/main/scripts,32,12
/zdharma-continuum/zinit/blob/main/zinit.zsh,31,10
/zdharma-continuum/zinit/blob/main/README.md,28,9
/zdharma-continuum/zinit/wiki,24,12
/zdharma-continuum/zinit/blob/main/scripts/install.sh,24,10
/zdharma-continuum/zinit/tree/main/share,23,6
