url_path,views_total,views_unique
/zdharma-continuum/zinit,1505,916
/zdharma-continuum/zinit/issues,79,46
/zdharma-continuum/zinit/tree/main/scripts,31,11
/zdharma-continuum/zinit/discussions/533,29,20
/zdharma-continuum/zinit/blob/main/zinit-install.zsh,26,12
/zdharma-continuum/zinit/commits/main,26,11
/zdharma-continuum/zinit/blob/main/zinit.zsh,22,7
/zdharma-continuum/zinit/blob/main/README.md,18,8
/zdharma-continuum/zinit/blob/main/scripts/install.sh,16,7
/zdharma-continuum/zinit/wiki,15,12
