time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-01-05 00:00:00+00:00,126,115,190,102
2025-01-06 00:00:00+00:00,155,139,237,138
2025-01-07 00:00:00+00:00,208,179,212,128
2025-01-08 00:00:00+00:00,181,166,267,149
2025-01-09 00:00:00+00:00,162,136,248,143
2025-01-10 00:00:00+00:00,160,145,201,124
2025-01-11 00:00:00+00:00,115,105,149,87
2025-01-12 00:00:00+00:00,161,129,149,93
2025-01-13 00:00:00+00:00,186,145,278,147
2025-01-14 00:00:00+00:00,193,161,241,150
2025-01-15 00:00:00+00:00,177,140,226,121
2025-01-16 00:00:00+00:00,209,163,263,165
2025-01-17 00:00:00+00:00,183,148,259,148
2025-01-18 00:00:00+00:00,121,108,208,111
